time,sinr,cdf
2,6.091546139902153e-05,0.001763668430335097
2,6.149727111442618e-05,0.003527336860670194
2,6.345195821372466e-05,0.005291005291005291
2,6.927068604956665e-05,0.007054673721340388
2,9.167499715051087e-05,0.008818342151675485
2,9.858953083476167e-05,0.010582010582010581
2,0.00011775435294365543,0.012345679012345678
2,0.0001211669703352279,0.014109347442680775
2,0.00012339162348663,0.015873015873015872
2,0.00013426817613187698,0.01763668430335097
2,0.00014177043296879034,0.019400352733686066
2,0.00014250209555979732,0.021164021164021163
2,0.00015312678743661684,0.02292768959435626
2,0.00015406959822001173,0.024691358024691357
2,0.00015792602197645502,0.026455026455026454
2,0.0001613818793712741,0.02821869488536155
2,0.00016899969377749961,0.029982363315696647
2,0.00018556905617617586,0.031746031746031744
2,0.00019348862201210612,0.03350970017636684
2,0.0001987268956145966,0.03527336860670194
2,0.00020632975308778617,0.037037037037037035
2,0.00021124067207057128,0.03880070546737213
2,0.0002124978668623737,0.04056437389770723
2,0.0002189163529361282,0.042328042328042326
2,0.0002234629958206855,0.04409171075837742
2,0.00022771130626621388,0.04585537918871252
2,0.0002289217446117629,0.047619047619047616
2,0.00023092293603334846,0.04938271604938271
2,0.00023214216654360783,0.05114638447971781
2,0.00023301147452564516,0.05291005291005291
2,0.00025952084473999666,0.054673721340388004
2,0.0002679026932705215,0.0564373897707231
2,0.00026849074701455424,0.0582010582010582
2,0.00027149478585168066,0.059964726631393295
2,0.0002725594286436845,0.06172839506172839
2,0.0002812542648056208,0.06349206349206349
2,0.00028360578748685224,0.06525573192239859
2,0.00028528388876372033,0.06701940035273368
2,0.00029485207010914106,0.06878306878306878
2,0.00029832662046594096,0.07054673721340388
2,0.00029999426955012814,0.07231040564373897
2,0.0003102558974345835,0.07407407407407407
2,0.0003122555990828889,0.07583774250440917
2,0.00031329673759464613,0.07760141093474426
2,0.00031701160580742237,0.07936507936507936
2,0.00031729040287570005,0.08112874779541446
2,0.00033572265204318675,0.08289241622574955
2,0.0003399676853596708,0.08465608465608465
2,0.0003401096894852792,0.08641975308641975
2,0.0003540198087190505,0.08818342151675485
2,0.00036795986786468886,0.08994708994708994
2,0.0003703631726968206,0.09171075837742504
2,0.00037117092139172576,0.09347442680776014
2,0.00037615819077993886,0.09523809523809523
2,0.0003768800762542798,0.09700176366843033
2,0.0003817759415133009,0.09876543209876543
2,0.0003854091294412743,0.10052910052910052
2,0.0003891343358535669,0.10229276895943562
2,0.00039618316152085944,0.10405643738977072
2,0.0003991262949732659,0.10582010582010581
2,0.0003994538315149072,0.10758377425044091
2,0.00039997208409206535,0.10934744268077601
2,0.00040715129154952114,0.1111111111111111
2,0.00041248329303024417,0.1128747795414462
2,0.0004139475430075056,0.1146384479717813
2,0.0004171421503952431,0.1164021164021164
2,0.00041948188471180504,0.11816578483245149
2,0.0004214205471584682,0.11992945326278659
2,0.00042770284680784245,0.12169312169312169
2,0.00042834325838080316,0.12345679012345678
2,0.0004435018208145312,0.12522045855379188
2,0.00044988601080197263,0.12698412698412698
2,0.00045260980181032823,0.12874779541446207
2,0.00046709948295445026,0.13051146384479717
2,0.0004699034569016177,0.13227513227513227
2,0.00047718388611409025,0.13403880070546736
2,0.0004783770058505569,0.13580246913580246
2,0.0004844871411313011,0.13756613756613756
2,0.00048518513608882474,0.13932980599647266
2,0.0004891339908336044,0.14109347442680775
2,0.0005004615312935958,0.14285714285714285
2,0.0005052730914633426,0.14462081128747795
2,0.0005060990202172094,0.14638447971781304
2,0.0005354894409305139,0.14814814814814814
2,0.0005419081209224116,0.14991181657848324
2,0.0005467277223565595,0.15167548500881833
2,0.0005487535180746239,0.15343915343915343
2,0.0005569337094071435,0.15520282186948853
2,0.0005660779246536235,0.15696649029982362
2,0.000572264050802292,0.15873015873015872
2,0.000576439611828604,0.16049382716049382
2,0.0005771155316601347,0.16225749559082892
2,0.0005794107833781369,0.164021164021164
2,0.0005856616181824391,0.1657848324514991
2,0.0005863621396761487,0.1675485008818342
2,0.0006112413038807408,0.1693121693121693
2,0.0006165562074488682,0.1710758377425044
2,0.0006239109558834102,0.1728395061728395
2,0.0006296463881227954,0.1746031746031746
2,0.0006374050454107347,0.1763668430335097
2,0.0006504828680636159,0.1781305114638448
2,0.0006516009166118411,0.17989417989417988
2,0.0006627730489046577,0.18165784832451498
2,0.0006744612293670462,0.18342151675485008
2,0.0006766089318859842,0.18518518518518517
2,0.0006802749464092383,0.18694885361552027
2,0.0006813171815416125,0.18871252204585537
2,0.0006839201293077506,0.19047619047619047
2,0.0006912565894671778,0.19223985890652556
2,0.0006990584037225542,0.19400352733686066
2,0.000703741941624345,0.19576719576719576
2,0.0007116682040955072,0.19753086419753085
2,0.0007585087725515661,0.19929453262786595
2,0.0007605775483883476,0.20105820105820105
