time,sinr,cdf
2,0.0021159541996136244,0.001215066828675577
2,0.0021628123982144697,0.002430133657351154
2,0.0023331004555915127,0.0036452004860267314
2,0.0023552881114824896,0.004860267314702308
2,0.0024006088438002643,0.006075334143377886
2,0.0024386090308318284,0.007290400972053463
2,0.002483317114059421,0.00850546780072904
2,0.00255757463898026,0.009720534629404616
2,0.0025714169180052525,0.010935601458080195
2,0.002617701528083642,0.012150668286755772
2,0.0026383876683936823,0.013365735115431349
2,0.002644955442381402,0.014580801944106925
2,0.0026505563074377377,0.015795868772782502
2,0.0027300551285710864,0.01701093560145808
2,0.002817970739058747,0.018226002430133656
2,0.002847743567349546,0.019441069258809233
2,0.002907564425510689,0.020656136087484813
2,0.0029836836260962243,0.02187120291616039
2,0.0029851564192572414,0.023086269744835967
2,0.0030112127097388004,0.024301336573511544
2,0.0030225960160107537,0.02551640340218712
2,0.003042971479506394,0.026731470230862697
2,0.0030624862517212577,0.027946537059538274
2,0.00315786543389996,0.02916160388821385
2,0.003253927222777481,0.030376670716889428
2,0.0033475775938438175,0.031591737545565005
2,0.0033668706714115506,0.032806804374240585
2,0.0034259090074697414,0.03402187120291616
2,0.003454388591840007,0.03523693803159174
2,0.0034694361525330775,0.03645200486026731
2,0.0034763916244520067,0.03766707168894289
2,0.003490873538180197,0.038882138517618466
2,0.003584320190304638,0.040097205346294046
2,0.00361110675418936,0.041312272174969626
2,0.003636480318896028,0.0425273390036452
2,0.003646296134240664,0.04374240583232078
2,0.003724767451639153,0.04495747266099635
2,0.0037347626136828367,0.046172539489671933
2,0.003820950249843178,0.04738760631834751
2,0.0038611668981517553,0.04860267314702309
2,0.004093853752153962,0.04981773997569866
2,0.004130201395625485,0.05103280680437424
2,0.004152152290877005,0.05224787363304982
2,0.004277035424695195,0.053462940461725394
2,0.004287027753554929,0.054678007290400975
2,0.004305618189880195,0.05589307411907655
2,0.004488279368737339,0.05710814094775213
2,0.004540526560049507,0.0583232077764277
2,0.00456960511844883,0.05953827460510328
2,0.004588591768245624,0.060753341433778855
2,0.00460319317287957,0.061968408262454436
2,0.0046477683038506894,0.06318347509113001
2,0.004650588975561413,0.06439854191980558
2,0.004661494501006155,0.06561360874848117
2,0.004712849978417993,0.06682867557715674
2,0.004775407488994439,0.06804374240583232
2,0.005076228147478255,0.0692588092345079
2,0.005098326914383784,0.07047387606318348
2,0.005183527649315055,0.07168894289185905
2,0.0052210765207171776,0.07290400972053462
2,0.005230948890256513,0.07411907654921021
2,0.005247724393908045,0.07533414337788578
2,0.005276181946683055,0.07654921020656136
2,0.005286131728738618,0.07776427703523693
2,0.005297991410646563,0.07897934386391252
2,0.005302749644945566,0.08019441069258809
2,0.005343669409631224,0.08140947752126367
2,0.005350569016647769,0.08262454434993925
2,0.005426200456445357,0.08383961117861483
2,0.0054394351170791505,0.0850546780072904
2,0.005457538097085335,0.08626974483596597
2,0.005505896799368832,0.08748481166464156
2,0.005506451075063842,0.08869987849331713
2,0.00552338816518189,0.0899149453219927
2,0.005591628308880362,0.0911300121506683
2,0.005632095098506823,0.09234507897934387
2,0.005712218246793111,0.09356014580801944
2,0.005737984668722962,0.09477521263669501
2,0.005765140748790495,0.0959902794653706
2,0.005782207839485198,0.09720534629404617
2,0.005796519063959009,0.09842041312272175
2,0.005799792245951473,0.09963547995139732
2,0.005819667094200817,0.10085054678007291
2,0.005853622629128724,0.10206561360874848
2,0.005860011822195775,0.10328068043742406
2,0.005880090241471163,0.10449574726609964
2,0.0058850472426793775,0.10571081409477522
2,0.005890890811351543,0.10692588092345079
2,0.005892201535174887,0.10814094775212636
2,0.005900870872191744,0.10935601458080195
2,0.005945356631494672,0.11057108140947752
2,0.00596274349953911,0.1117861482381531
2,0.006021386663576819,0.11300121506682867
2,0.006043797165604497,0.11421628189550426
2,0.006098388703176756,0.11543134872417983
2,0.006111330425715904,0.1166464155528554
2,0.006120069894599653,0.11786148238153099
2,0.006158584061555664,0.11907654921020656
2,0.0061805224108184165,0.12029161603888214
2,0.006188902808059165,0.12150668286755771
2,0.0062306829612951645,0.1227217496962333
2,0.006437763093159861,0.12393681652490887
2,0.006443346113178822,0.12515188335358446
2,0.006479265725438955,0.12636695018226002
2,0.0064839383656050435,0.1275820170109356
2,0.006494893352300552,0.12879708383961117
2,0.006530227880931567,0.13001215066828675
2,0.0066468352803914325,0.13122721749696234
2,0.0066798512697622825,0.1324422843256379
2,0.0066911633710126425,0.1336573511543135
