time,sinr,cdf
2,1.7343154235802478e-05,0.0013020833333333333
2,1.8037645564049914e-05,0.0026041666666666665
2,1.8946736727813546e-05,0.00390625
2,1.8962666163576124e-05,0.005208333333333333
2,1.9360165680240226e-05,0.006510416666666667
2,2.0520846500974436e-05,0.0078125
2,2.2266905078710437e-05,0.009114583333333334
2,2.5449298431509153e-05,0.010416666666666666
2,3.0487483982931187e-05,0.01171875
2,4.963211088709939e-05,0.013020833333333334
2,5.685012215041229e-05,0.014322916666666666
2,5.804706010479388e-05,0.015625
2,6.262394547847409e-05,0.016927083333333332
2,6.27066584924106e-05,0.018229166666666668
2,6.303788850629889e-05,0.01953125
2,6.651477151663997e-05,0.020833333333333332
2,6.863872313449214e-05,0.022135416666666668
2,7.167195799135001e-05,0.0234375
2,7.218829751174761e-05,0.024739583333333332
2,7.548624679399949e-05,0.026041666666666668
2,7.625773193914022e-05,0.02734375
2,7.677180439581847e-05,0.028645833333333332
2,7.711139342674729e-05,0.029947916666666668
2,8.006838414143819e-05,0.03125
2,8.061854316539373e-05,0.032552083333333336
2,8.121653021062007e-05,0.033854166666666664
2,8.40522304430896e-05,0.03515625
2,8.669937800744593e-05,0.036458333333333336
2,8.876027903426318e-05,0.037760416666666664
2,8.918021123802299e-05,0.0390625
2,9.181802445624747e-05,0.040364583333333336
2,9.24566373863778e-05,0.041666666666666664
2,9.662848969627009e-05,0.04296875
2,9.771035463066073e-05,0.044270833333333336
2,9.894771735261946e-05,0.045572916666666664
2,9.90524818116365e-05,0.046875
2,0.00010207672759555838,0.048177083333333336
2,0.00010223973574840394,0.049479166666666664
2,0.00010231460005268127,0.05078125
2,0.0001049249182284603,0.052083333333333336
2,0.00010697341852115535,0.053385416666666664
2,0.00010931428199071011,0.0546875
2,0.00011083884054897715,0.055989583333333336
2,0.00011520511519460301,0.057291666666666664
2,0.00011692029540638497,0.05859375
2,0.00011783726303667159,0.059895833333333336
2,0.0001210580864617647,0.061197916666666664
2,0.00012225695027765166,0.0625
2,0.00012921909835554257,0.06380208333333333
2,0.0001298357163031969,0.06510416666666667
2,0.00013215304078734863,0.06640625
2,0.00013412307239189734,0.06770833333333333
2,0.00013535539550443658,0.06901041666666667
2,0.0001511518265585086,0.0703125
2,0.00015545528704082403,0.07161458333333333
2,0.00015997603976787488,0.07291666666666667
2,0.0001663094113146927,0.07421875
2,0.00016980726380479353,0.07552083333333333
2,0.00017046897176971126,0.07682291666666667
2,0.00017146631745077273,0.078125
2,0.0001719833749727655,0.07942708333333333
2,0.00017205996583547793,0.08072916666666667
2,0.00017386486701808073,0.08203125
2,0.00017478497192117916,0.08333333333333333
2,0.00017837899349660582,0.08463541666666667
2,0.00017948076300226953,0.0859375
2,0.00017949120246552773,0.08723958333333333
2,0.00018012383132149867,0.08854166666666667
2,0.000181648229083995,0.08984375
2,0.00018293483374507653,0.09114583333333333
2,0.00018361122878592315,0.09244791666666667
2,0.00018623049425442863,0.09375
2,0.00018660322063955966,0.09505208333333333
2,0.00018789728067349713,0.09635416666666667
2,0.0001881855630688402,0.09765625
2,0.00018928822853579957,0.09895833333333333
2,0.0001902514135573162,0.10026041666666667
2,0.00019026650435229023,0.1015625
2,0.00019464382185410903,0.10286458333333333
2,0.00019700703468872113,0.10416666666666667
2,0.00020004854321197983,0.10546875
2,0.00020087236018724195,0.10677083333333333
