time,sinr,cdf
2,0.0012607803793060225,0.0012594458438287153
2,0.0013892672392507217,0.0025188916876574307
2,0.001402635364680539,0.003778337531486146
2,0.0014300158414801197,0.005037783375314861
2,0.00145284157702577,0.006297229219143577
2,0.001523989256014563,0.007556675062972292
2,0.0015308663323338543,0.008816120906801008
2,0.0015757048872761252,0.010075566750629723
2,0.0016569369894110068,0.011335012594458438
2,0.0016873855174750975,0.012594458438287154
2,0.0017295728340835776,0.013853904282115869
2,0.00173311049598027,0.015113350125944584
2,0.0017783260704877216,0.0163727959697733
2,0.0018527101966584855,0.017632241813602016
2,0.0018616918296467428,0.018891687657430732
2,0.0018846345129646446,0.020151133501259445
2,0.0020079060687282495,0.021410579345088162
2,0.002057534903365008,0.022670025188916875
2,0.002102758656133824,0.02392947103274559
2,0.002152040629577228,0.02518891687657431
2,0.0021805943733310064,0.02644836272040302
2,0.0022412125125075818,0.027707808564231738
2,0.0022505998168754087,0.028967254408060455
2,0.002264386803991361,0.030226700251889168
2,0.002279738985630999,0.031486146095717885
2,0.002294315818472757,0.0327455919395466
2,0.002338151298169841,0.03400503778337532
2,0.0024182166976189482,0.03526448362720403
2,0.0024407679443936865,0.036523929471032744
2,0.0025387370927791603,0.037783375314861464
2,0.002540871454514295,0.03904282115869018
2,0.0025583557825049467,0.04030226700251889
2,0.002613988989243245,0.041561712846347604
2,0.0026748696469284404,0.042821158690176324
2,0.0026784773269268544,0.04408060453400504
2,0.0028115079793170827,0.04534005037783375
2,0.0028773856167147098,0.04659949622166247
2,0.002906019035478195,0.04785894206549118
2,0.0029276784553851497,0.0491183879093199
2,0.0029807620436028623,0.05037783375314862
2,0.003001538816322039,0.05163727959697733
2,0.0030355483403132293,0.05289672544080604
2,0.003047711185945792,0.05415617128463476
2,0.0031184921148863652,0.055415617128463476
2,0.0032108040407419526,0.05667506297229219
2,0.0032172168672563372,0.05793450881612091
2,0.0032428845667248516,0.05919395465994962
2,0.003448755088886103,0.060453400503778336
2,0.0034649770826474012,0.061712846347607056
2,0.0034686748923766046,0.06297229219143577
2,0.0034763857324310965,0.06423173803526448
2,0.0037679361548528956,0.0654911838790932
2,0.0038017152704576166,0.06675062972292191
2,0.0038317745707611515,0.06801007556675064
2,0.0038918592441328213,0.06926952141057935
2,0.0039017197743225307,0.07052896725440806
2,0.003906334474670125,0.07178841309823678
2,0.003907887943690189,0.07304785894206549
2,0.003921932757580139,0.0743073047858942
2,0.003949325925785037,0.07556675062972293
2,0.003959539567596461,0.07682619647355164
2,0.003960053506447663,0.07808564231738035
2,0.003970234125097375,0.07934508816120907
2,0.004001855196556841,0.08060453400503778
2,0.004036571388064905,0.0818639798488665
2,0.004048438644325438,0.08312342569269521
2,0.004109807051933995,0.08438287153652393
2,0.004117768966776282,0.08564231738035265
2,0.004139211776618603,0.08690176322418136
2,0.004145100179150532,0.08816120906801007
2,0.004171866627311554,0.08942065491183879
2,0.0041970154745286405,0.0906801007556675
2,0.004283093693315534,0.09193954659949623
2,0.004315242465959479,0.09319899244332494
2,0.004315375089723359,0.09445843828715365
2,0.004359884409634803,0.09571788413098237
2,0.004379496098008128,0.09697732997481108
2,0.004410258472640887,0.0982367758186398
2,0.004413951466373123,0.09949622166246852
2,0.004425427198393724,0.10075566750629723
2,0.004430760275369884,0.10201511335012595
2,0.004460961488441928,0.10327455919395466
2,0.0045082132455600485,0.10453400503778337
2,0.004521534697201928,0.10579345088161209
2,0.004551722498654369,0.1070528967254408
2,0.004562421028383961,0.10831234256926953
2,0.004566837546220515,0.10957178841309824
2,0.0045956426350591125,0.11083123425692695
2,0.004625869565724721,0.11209068010075567
2,0.004644910447560803,0.11335012594458438
2,0.004662178367635121,0.11460957178841309
2,0.00466710249675073,0.11586901763224182
2,0.004715083170717303,0.11712846347607053
2,0.00474773728250788,0.11838790931989925
2,0.004769587940476488,0.11964735516372796
2,0.004824853212956445,0.12090680100755667
2,0.004875146641404494,0.12216624685138538
2,0.004950939817028848,0.12342569269521411
2,0.0049750475777259,0.12468513853904283
2,0.004981152478687599,0.12594458438287154
2,0.005011809361103497,0.12720403022670027
2,0.005048644168509292,0.12846347607052896
